Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
24989,27981,266,907,6072.369568347249,36220.80588577752,238.2710521538371,1024.5911213615502,706.2713467294989,304.13483668888887,1436.6397014842862,701.4158920685654,856.2473721612487,433.5970872981768,500514.862930468,338436.294893103,43908.20027917608,863987.5328455891,713165.6717496613,760470.7181339636,642590.4841874492,355106.5316598405,981735.4835174801,31379.801681078123,118753.82947727975,740393.9465934328,399591.1441273235,662662.9220118476,331724.6349619053,308792.8703300692,0,0,0,1,563,1135,10597.021085970937,516559.7283801927,116.84468499525697,1290.314575923419,1397.5018168218458,215.07618176613363,401.13639525346326,0,1,0,0,0,1,1,1,2.653084145743352,650.7164032160584,645.4638465816726,103.22982985834939,562,544318.9618834167,198419.8620764537,916997.2609879106,335422.4221358557,78537.41356586186,920979.3738457675,866,514464.94100386644,70,24623.01001339029,65412.92193468125,43168.92110774498,862,636,496823.93209306,559232.5418674847,230933.39855217986,654289.3204325428,731254.71472105,345633.62928647,358869.90532221354,790096.7443683123,BENIGN
20518,45936,761,110,65522.65927358992,757.6232683236105,1060.8374569170032,191.5102509922869,1061.6040537289834,232.5211132911062,42.29538138859035,711.0497493307015,184.16159200126924,484.3173987370662,637983.5725431086,578310.0488263419,229568.5168224135,187647.98232083756,540616.358667239,420664.9667868146,200070.21861578943,477969.9621503267,194346.98900973523,868819.0023031753,134980.38157111537,737747.164169592,358605.950068016,810949.5751943423,194524.926262161,825221.8049909294,1,1,0,1,703,450,467788.94745127263,753235.4678641958,1045.8832436965179,409.5781288809009,891.3330571610068,338.2900275211001,379.01443316202636,0,0,0,1,1,1,0,1,7.1514235751693285,1056.4906861554534,870.4014514517484,841.6278635398,706,175237.07264015076,237635.131277935,973853.1664937374,719342.7823136497,405027.599294869,594290.2734515144,939,740451.5659831297,566,685124.6152541701,16971.528576190154,43610.52357906966,515,1243,259330.99846178587,870831.8461379793,188207.4085329132,103111.91712543998,292346.02334015304,551888.1505987847,481146.33785549377,940907.0644192174,MALICIOUS
26965,38802,149,54,29802.841145232065,8907.960753836414,1045.4338517545366,729.1991687990609,146.62622833141558,265.22964616175415,1099.519401350498,745.8815272681927,823.8886245193539,71.67637537640353,205276.09416151827,385680.99672046694,114234.77421685569,668783.0841296552,623259.6440006273,189046.1641921174,325056.6016636739,976556.6466016354,255727.4864974982,477273.08932644984,981320.4277840557,964127.1898610869,353090.0155033969,772213.4649332854,451006.4821603996,65812.39453403653,1,0,1,1,387,1292,581214.0996617198,827403.84386345,863.1787417388377,535.7656156723938,854.6852717962242,228.72010269302677,262.24072906772756,0,1,0,1,1,0,0,0,0.036381239778428,1037.9934292995626,465.1897031113137,525.7195124551104,1046,819881.9046864255,811806.8843879538,867557.4646929252,435296.38894108735,620845.354744837,731026.8624081288,825,290196.3371804622,238,6961.155381051465,41103.13125528515,45018.7389315307,542,93,857559.4408258029,471174.7688223613,154791.94084769266,2286.1780532228427,338708.53277823696,580023.8052810413,587934.3198698035,767046.8908428734,MALICIOUS
7528,6476,635,336,54523.57866353643,41850.891572621746,40.21073751100307,840.3580288542856,362.4010908010635,67.72689020228478,882.188986198658,198.62191866812762,492.05262931925625,284.92434352902774,748353.8097363716,874962.9158615114,854533.0854729774,84085.97490716608,247798.03948508884,247595.9927544712,294188.89568510273,335601.9159883008,688840.7225172123,925681.2148718163,318179.5661953638,490524.90457198693,76740.72993096015,79937.05621397574,991665.30638481,243107.57928108983,1,1,0,0,59,1186,308258.73460282927,750184.1549143558,329.39954441867553,1440.7262841022516,1229.57022789656,150.22618974450603,443.8034890792964,0,0,1,1,0,0,0,1,5.329174954487001,179.76681032377385,1337.2419220791255,1472.1965647117545,1405,622292.6611256805,57497.545750349265,696444.0223858726,655936.6873122116,34031.32925523588,227704.41283029297,432,144802.17221930358,90,494822.909112009,60902.346783023015,57907.97779757941,711,380,545848.7330097555,364454.2304046209,985789.561100182,812310.7149785891,119580.38240831126,218175.3287585615,406609.9204788133,749279.866614124,MALICIOUS
21400,95756,347,672,39859.949404236344,7098.8939433803225,1078.3457257541588,908.2679283854379,1415.487286419945,55.40728068209649,798.6656937404142,334.02847399215347,1454.0702269952144,47.90548539844247,22177.528484561448,764520.0004510257,64895.711895639586,813276.5579488057,228167.37785474217,170437.4637939382,550672.0188301273,259755.6505741361,610957.4540168627,863150.1744506505,91968.49146218412,843547.7948025352,11424.310855918995,174394.56214181538,886443.8871437518,448142.4561343774,1,0,1,1,261,845,110774.28725894955,398376.4435778853,538.9605404947804,1172.1607062070675,1333.0643252712482,345.30372492954007,202.2125517196155,0,0,0,1,0,1,1,0,7.794571162075858,1190.5425543067654,1112.2981196525946,649.5614217080984,101,744558.7689556961,156181.8671605294,86262.03919907894,1411.457744832756,885496.3549483236,373649.69448397565,295,659420.0704959478,136,10565.122191333765,16390.14293491213,56406.704179950684,887,38,144810.22255435126,182792.26293555961,129289.15448514056,494941.9414973222,377006.52216974105,552870.1189889525,872016.4071467337,924276.4595275769,BENIGN
16785,30493,207,552,43552.80860954108,44435.725499599896,296.6461644774534,230.93293100571654,825.1042838641689,363.52787979012066,421.9434144034183,229.37900715612446,652.5017114749381,333.9655322956102,880492.5995359399,459587.0063319265,925529.7648534789,537160.7917372296,168232.68896598852,937337.9817323664,163854.70040454398,723519.3648921831,888540.5946384612,706974.8163664987,855923.1960063128,268462.35713061417,343549.7627048984,53939.009340357,476167.36027267424,897029.1030790835,0,1,0,0,579,1112,105238.94950793599,404195.1990986771,448.184363336826,249.35659377851755,940.2163646224527,357.62264493383213,186.5138863515988,1,1,0,1,1,1,0,0,8.399419384776957,561.6344695829642,241.24423485772434,1198.827119362216,1096,474477.9352994407,567833.9462685194,947789.4545401742,511296.9092424091,90114.10946815979,925498.2672837407,469,436618.29625993455,706,964568.6855270711,48197.39559804657,26739.230383366365,730,1454,171425.57287719418,93921.3608752556,780615.6434623417,148560.23520226637,343961.5919292327,849098.0289230878,988913.9066671638,971005.8453762471,BENIGN
54756,45706,65,31,6596.382996368789,30604.39436128652,944.193572815782,1214.366280961565,79.05516554338715,147.83865933347167,1476.0503014939122,1071.3338106242209,335.85805819861986,217.5296405918603,479908.6085627368,384628.268761942,739013.9870351305,545504.5979593594,130421.47479354593,273054.609641474,107744.99865255994,972766.9494960918,23475.856150458883,236067.69631198078,959134.4126291383,425949.97395256493,477690.6588397436,421871.7833394917,122206.15952842351,597895.0185314374,1,0,0,0,975,552,859858.534774047,212371.63943691016,454.73455347944275,527.2428964159975,571.3934244168074,261.92004425522475,427.12571396799143,1,1,1,1,1,0,0,1,5.767366663413377,134.9335943859324,318.1919314540386,502.7372176056048,1069,693223.0211263117,595511.5881355829,96339.0668607158,279194.8331807882,455121.8075834024,557110.9448874027,626,222090.62202584394,434,31175.719513285127,51510.930071572635,25131.27055995342,590,659,41403.36417175805,816757.5107064949,690151.5546612074,623336.3744693367,958605.8673803943,529029.9198166908,309394.7778302989,878181.7415435413,MALICIOUS
165,23690,943,361,14310.522479935626,20253.331332465663,517.097060686341,1204.237345296256,245.11248159936255,395.7827252658131,1133.5374352105198,587.0229591758961,245.4390165415975,230.92496286654878,741127.4454992771,259266.14223935464,989400.3062254541,314464.5307287907,870408.2077191954,717312.3919143917,478158.09108171304,729172.3584868149,315887.58493536693,179571.40492582,761316.2442702956,141016.82611948185,980272.2619724479,263962.89561011246,991190.9942407584,613859.7971985539,0,1,0,0,734,703,721215.1783488694,357978.45766824676,597.9754310828791,386.25724960051417,370.71379468960095,239.6651287414036,55.126131227307084,1,1,0,1,1,1,0,1,4.251452093668276,615.5290789988242,79.09662554993608,1393.1060121115743,592,649377.971905945,778597.1347404078,98276.84648362944,74925.6952165801,923787.583023005,53841.08077223459,782,261463.79706532563,261,494806.99037464283,3162.973146042089,25456.253525584325,444,54,215820.332317179,54396.665748815634,281485.8197203509,924467.2289944337,900514.6294495238,701620.0249403578,973769.6377804262,542913.9745253403,MALICIOUS
153,26578,703,348,62850.77556190012,40685.10374647398,627.7256376213487,571.1012914611782,979.4378834559265,227.10612816080916,1368.2043038553063,784.473568603655,883.3169818147466,112.56098491533922,970142.6634884836,396083.7003840429,430756.02735038445,354487.21201454505,762841.5773485961,939294.317925038,803393.7118695056,311024.0680900762,115590.34172709726,706451.9737149951,117299.04136649072,119161.17526197723,296432.4801684415,628148.0156970719,908383.3498742961,860528.4253365068,1,0,0,0,777,1058,631184.589304679,45047.66801871285,121.11719718271586,85.28790353757887,320.77301827100024,62.646908306008385,118.9161041216098,0,0,1,1,1,1,1,0,9.43327152446224,1250.2177591978816,579.5824523300375,1403.6409460575665,1097,715938.8307334973,102843.34647647508,830895.8052052128,103732.27745911306,115424.13493129211,36732.76052986674,325,513332.14102895174,170,17232.065730361624,40844.920455064916,38515.366700972816,636,1453,889315.6598435191,738504.1499537633,51539.05219935595,191153.5167191717,500811.09891594376,107365.02717568974,251780.31873275532,462312.26025937544,MALICIOUS
16651,18527,410,480,6653.776197298235,23353.948312691417,565.4847608197714,106.70798165713697,570.8584776144792,122.86456337020729,584.793311587973,31.991582901300774,1292.0943911843349,496.6672674226898,435582.97216469963,113502.87484157117,277005.6770145851,767949.4686899045,976554.7641865194,507780.6526588452,707378.4544378342,748721.1142527518,518620.75432968733,205453.4396446476,508802.5375677807,585343.4531790533,555125.2410088321,538835.559088512,72555.90973002235,704258.0421527141,0,1,1,0,310,320,822850.0056995521,711913.4876495829,655.0418899669398,1145.490683193917,972.8072535546255,256.02210511234256,399.1562791340121,1,1,0,1,0,1,0,1,6.5870307475695045,109.57614533340055,543.912836537659,975.0071333510502,905,217518.50525919258,427283.0501318702,832651.6683415095,525980.5222009987,163276.30732618348,264556.48427642573,21,292494.4543363529,66,992591.4700141781,56889.476218392105,49373.34893255472,573,1354,374280.2128895222,898548.2509529734,309748.3363947077,704283.9049095941,854513.341401083,53149.24022124157,756704.4765061121,955101.9428651151,MALICIOUS
47977,34134,196,311,18112.061588074856,57141.10785880387,618.3424792209039,1425.5113877618098,335.45497719928125,125.18580669382479,768.7227971271385,1250.9311185377583,88.78012398320195,52.927394428696815,138556.71129997537,393401.1025432842,272956.9676308523,955370.6665620058,645427.7398348266,317806.46945188387,184799.20156711305,438102.3592957961,246487.5048416163,761823.4051236453,880703.1576348558,215587.91982304526,537636.9852711288,613778.6252234501,438754.4940919955,589357.8251102951,1,0,1,0,822,814,935591.9980828749,253694.66507918815,962.4786448764949,838.820372974262,700.4018584106918,305.4303222186934,399.1120857943174,0,0,1,1,0,0,0,0,3.3228891454349707,1044.2319418780546,1059.660468004413,757.445267678264,39,349393.8791895723,93040.33010390811,154210.5941675841,610005.5536709242,659893.4105466661,639335.9243738527,435,734248.5168969447,173,879966.8479800358,13897.952957662992,29047.002141259254,450,1187,77976.95360538637,871135.1081823433,975240.0157202187,419443.62960867886,120918.80520280718,521459.6217270947,281789.9971295649,730124.349112945,BENIGN
53950,35299,938,579,61429.3336418622,57270.32234357755,624.581905062242,345.1130851382014,815.6960967165772,88.15816257560289,1108.2127967174008,549.5419563209949,1222.2269836027508,454.56028990873216,720470.4138225355,939619.5713438671,201959.34217666756,707455.7629066721,406709.6183999629,509643.22634668945,639366.985087686,307381.61515408655,748631.9134928465,740275.8684870325,612364.6082750872,55242.778351829445,306775.2262989066,369387.05498377676,88963.34084758096,49333.46984583564,1,1,0,1,1308,1036,186976.78043332754,907594.6641272168,465.01917373615436,983.8685964123961,1318.2995403339899,141.15165957778498,446.7214357561813,1,1,1,1,0,1,0,1,3.8259328007040705,392.4691101991607,745.3396575800581,1322.0466680084207,922,537377.8139887748,65622.30965309391,506212.3187400642,401852.3987512499,336976.40197529463,444228.11281333386,407,39060.255721054426,500,491462.0901774586,44432.94204355826,9963.54863725152,436,1480,11872.051291666241,35706.13461468564,21226.10288924631,941087.6062686549,90103.56392100139,344342.1781481363,338673.0540334484,616494.2906573139,MALICIOUS
23202,24669,636,851,1052.9465848509053,40172.216955347016,1040.7467968232181,786.7175543259812,352.29405409932167,362.55910212115674,35.91197339504099,1243.9568053627956,1450.2733836456146,352.09017036726016,798326.313462591,602595.8544344344,456370.44696158293,513693.5234016886,934839.0166078075,853125.0444639035,197672.49806592625,291480.46787877893,550542.9022329812,349413.8519104214,80782.58555580798,448615.4819332179,508183.75257942884,812706.0554599394,902926.2006409104,204739.05814439952,0,0,1,0,1037,956,797502.1855299986,539388.5703647266,1039.916570437115,1050.8875858527304,120.46772232788044,279.01258770297596,430.54285861160986,0,1,0,0,1,1,1,1,9.171901934344621,999.4329301073951,459.13021042602605,1431.7346290480507,707,46652.18107154179,855325.7918331282,336488.5859880911,773117.9491777458,626536.8716906841,144993.9649817451,319,540543.0277576307,262,673767.2636094283,3240.2501460611247,56690.020696207546,708,677,742170.8614633289,585662.4151937854,110054.20918948305,597560.9153682254,751468.0235410072,441454.17510692443,914506.6426226986,755848.0958435615,MALICIOUS
25247,38947,138,308,43965.19584751433,6587.755710053234,1426.1992173126575,981.861209915584,180.22361674056114,7.510953297449275,291.6101727496507,888.7794800594561,1322.722454385319,159.90610848086695,559661.2456750721,459379.8441839958,863824.221650552,339223.5473992004,787563.4662684397,593911.3738919041,548016.2890360577,17257.778078564766,667088.048761107,31714.18929214298,311000.85182627104,266114.78430365166,94243.08530426795,300751.8878281098,634932.7372152295,343488.64266115444,1,0,1,1,993,513,847447.3689799194,837933.3804477463,1145.5416592055467,665.5867596305428,208.88711056515336,494.12556370506934,163.47319781912284,0,1,0,0,1,0,1,0,3.795090550311633,107.17196868626682,59.11516216955137,726.9242446069773,296,278849.0271313567,730337.301767456,184172.7171999552,568638.8932366188,816481.820460201,11697.303690225592,312,135243.22216043138,138,196751.89621674706,32378.174861044576,53955.12529547755,924,169,170989.4607799992,8614.972857250768,983687.5275905007,17204.90043449252,602990.6452341557,243347.74170349326,33084.02395204724,406676.5567328864,BENIGN
24239,57419,328,630,62004.08836061522,9404.084094900194,31.414039912739778,1167.1048089952228,1064.5287017868943,350.5755155866356,779.1645363458052,527.5949727091686,1430.2046109505739,269.29670358639635,396685.18972256617,288485.25178413774,459689.0352369607,955905.0964173683,612543.5424351608,851206.1743644306,766374.0682206055,155770.4912889949,416510.8258696082,129121.25466051616,434997.99688844767,602171.829393379,265484.4903611324,205493.24257414349,183639.2392791203,632228.2349822156,1,0,1,1,697,1449,141777.92550520797,526452.4048457362,1162.7700326015502,3.3155080330152242,1133.973197433298,54.20343958923751,57.00964859391699,0,0,1,1,1,0,1,1,9.662469565978311,1152.693227125021,1430.0325336218923,304.246484620215,616,543068.5891858265,64963.38310220129,110019.3957752168,954.311784445272,423581.47141495283,291766.7643108354,577,960124.9180736939,690,717682.20381006,23764.275449675846,33302.28027919369,604,1428,23953.817176251334,288621.0646133082,963479.9251721749,695382.9961075012,374480.7298599988,494158.83053887734,165052.58416929303,140710.83367763704,MALICIOUS
8710,28911,990,225,56379.870321276525,31704.801515386072,235.58030569587018,493.5028410850753,101.3442786051914,444.91578017303306,101.70896743163237,920.8022066610995,239.73609844090004,195.865528384776,656800.432875432,981098.167410698,789265.5965808075,396519.82493447146,425758.08147942496,57291.24112438366,922527.4180003279,990416.8078100822,335099.6827508742,994102.4657628824,314910.3866545452,103195.95290605877,585012.4759493254,894758.8527516406,923674.3142212728,660822.7354055918,0,0,1,1,1206,1229,977059.286046105,897733.9605833504,1230.6782049273922,1300.1866946411478,294.2930890252361,153.25813233609614,498.5152381342785,1,1,0,0,0,0,1,0,1.8839012721011283,1373.1272048313767,1114.4766004782766,1334.3609285430036,1362,886903.1048590607,20244.697667413213,914701.5646415837,549978.0437613722,299266.6751602785,784307.5643444615,204,571766.9265470057,188,695198.7555518451,63405.34105253007,64734.80777925262,772,1046,120192.66466943879,654147.6690555976,710033.4127765717,928513.9689063358,591359.5481446579,687331.4781683125,343801.6561707502,878456.1666376885,MALICIOUS
